0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1bzy,0,22,0,0,0,22,30,1,0,0,1,0,0,0,3,10,3,0,0,14,0,0,0,5,13,3,0,0,0,0,0,0,0,0,0,0
1c12,0,32,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1c1r,0,13,0,0,0,10,0,0,0,0,3,0,0,0,1,0,0,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
1c1u,0,13,0,0,0,13,0,0,0,0,8,0,0,0,1,0,0,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1c1v,0,14,0,0,0,13,0,0,0,0,8,0,0,0,2,0,0,0,0,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
1c2t,0,29,0,0,0,9,20,0,0,0,12,0,0,0,1,7,0,0,0,15,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0
1c3e,0,24,0,0,0,12,22,0,0,0,16,0,0,0,2,9,0,0,0,17,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0
1c3x,0,16,0,0,3,18,2,0,0,0,3,0,0,0,3,1,0,0,0,7,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0
1c4u,4,32,0,0,0,9,11,0,0,2,5,0,0,0,0,2,0,0,2,20,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0
1c4v,0,57,0,0,0,10,6,0,0,0,5,0,0,0,1,1,0,0,0,20,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0
1c4y,0,43,0,0,0,13,6,0,0,0,8,0,0,0,2,1,0,0,0,17,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0
1c5c,0,30,0,0,0,5,26,0,2,0,3,0,0,0,0,10,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1c5n,0,4,0,0,0,7,0,0,2,0,2,0,0,0,0,0,0,1,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1c5o,0,8,0,0,0,7,0,0,0,0,2,0,0,0,1,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1c5p,0,10,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0
1c5q,0,9,0,0,0,7,0,0,3,0,4,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,2,0,1,0,0,0,0,0,0,0
1c5s,0,13,0,0,0,8,0,0,3,0,6,0,0,0,1,0,0,1,0,13,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0
1c5t,0,7,0,0,0,7,0,0,2,0,2,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0
1c5x,0,16,0,0,2,8,0,0,2,0,3,0,0,1,1,0,0,0,0,15,0,0,1,8,0,0,2,0,1,0,0,0,0,0,0,0
1c5y,0,16,0,0,0,10,0,0,2,0,6,0,0,0,1,0,0,0,0,11,0,0,0,10,0,0,2,0,1,0,0,0,0,0,0,0
1c5z,0,9,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1c6y,0,39,0,0,0,5,12,0,0,0,5,0,0,0,0,2,0,0,0,31,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0
1c70,0,48,0,0,0,1,13,0,0,0,6,0,0,0,0,1,0,0,0,34,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
1c7e,0,48,0,0,0,18,39,4,0,0,6,0,0,0,1,13,3,0,0,20,0,0,0,7,16,2,0,0,0,0,0,0,0,0,0,0
1c7f,0,45,0,0,0,18,44,1,0,0,3,0,0,0,1,14,4,0,0,19,0,0,0,6,16,4,0,0,0,0,0,0,0,0,0,0
1c83,0,31,0,0,0,5,27,0,0,0,4,0,0,0,1,11,0,0,0,7,0,0,0,2,8,0,0,0,1,0,0,0,0,2,0,0
1c84,0,30,0,0,0,3,15,0,0,0,5,0,0,0,1,12,0,0,0,9,0,0,0,1,8,0,0,0,1,0,0,0,0,3,0,0
1c85,0,23,0,0,0,4,21,0,0,0,5,0,0,0,0,11,0,0,0,7,0,0,0,1,8,0,0,0,1,0,0,0,0,2,0,0
1c86,0,17,0,0,0,1,27,0,5,0,7,0,0,0,1,12,0,0,0,7,0,0,0,1,9,0,1,0,1,0,0,0,0,2,0,0
1c87,0,18,0,0,0,2,25,0,7,0,5,0,0,0,1,11,0,0,0,6,0,0,0,1,8,0,1,0,2,0,0,0,0,3,0,0
1c88,0,25,0,0,0,3,27,0,7,0,6,0,0,0,1,11,0,0,0,9,0,0,0,3,8,0,1,0,1,0,0,0,0,2,0,0
1caq,0,33,0,0,0,3,10,0,0,0,14,0,0,0,1,7,0,0,0,19,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0
1cbr,0,14,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1cbx,0,8,0,0,0,0,11,0,0,0,11,0,0,0,0,13,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1ce5,0,10,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1cea,0,21,0,0,0,3,5,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1ceb,0,16,0,0,0,2,7,0,0,0,4,0,0,0,0,7,0,0,0,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1cet,0,18,8,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1cgl,0,26,0,0,0,6,17,0,0,0,12,0,0,0,1,10,0,0,0,20,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0
1ch8,0,18,0,0,0,15,41,3,0,0,6,0,0,0,3,20,5,0,0,7,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0
1ci7,0,31,0,0,0,6,16,0,0,0,4,0,0,0,1,3,0,0,0,6,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0
1cil,0,4,0,0,0,3,15,0,4,0,0,0,0,0,3,4,0,2,0,5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1cim,0,4,0,0,0,3,14,0,5,0,1,0,0,0,4,4,0,2,0,4,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1cin,0,3,0,0,0,3,14,0,4,0,2,0,0,0,4,4,0,2,0,5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1ciz,0,40,0,0,0,4,11,0,0,0,14,0,0,0,1,7,0,1,0,21,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
1cka,0,43,0,0,0,9,7,0,0,0,5,0,0,0,1,2,0,0,0,14,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
1ckb,0,28,0,0,0,8,5,0,0,0,5,0,0,0,1,2,0,0,0,13,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0
1clu,0,12,0,0,0,16,44,2,0,0,4,0,0,0,2,20,6,0,0,5,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0
1cnw,0,15,0,0,0,1,21,0,0,0,1,0,0,0,4,3,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1cnx,0,14,0,0,0,1,17,0,0,0,1,0,0,0,4,4,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1cny,0,15,0,0,0,0,17,0,1,0,1,0,0,0,4,3,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1cps,0,9,0,0,0,5,5,0,0,0,9,0,0,0,4,4,0,0,0,10,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0
1cr6,0,26,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,9,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
1csh,0,18,0,0,0,14,34,2,0,0,10,0,0,0,3,19,5,0,0,14,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0
1csi,0,18,0,0,0,10,37,2,0,0,9,0,0,0,2,19,5,0,0,15,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0
1csr,0,21,0,1,0,17,30,2,0,0,9,0,1,0,4,17,2,0,0,18,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
1css,0,17,0,3,0,11,35,2,0,0,10,0,1,0,2,18,4,0,0,14,0,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0
1ct8,0,38,6,0,0,8,27,0,0,0,3,2,0,0,1,6,0,0,0,7,4,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0
1ctr,0,23,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0
1ctt,0,14,0,0,0,3,27,0,0,0,9,0,0,0,2,6,0,0,0,8,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
1ctu,0,10,0,0,0,3,34,0,0,0,13,0,0,0,2,9,0,0,0,6,0,0,0,2,6,0,0,0,0,0,0,0,0,2,0,0
1cwb,0,32,0,0,0,3,12,0,0,0,8,0,0,0,0,5,0,0,0,14,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1czc,0,4,0,0,0,0,16,0,0,0,10,0,0,0,0,12,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1cze,0,4,0,0,0,0,19,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1czk,0,38,0,0,0,19,49,2,0,0,6,0,0,0,3,14,3,0,0,16,0,0,0,4,15,3,0,0,0,0,0,0,0,0,0,0
1czl,0,36,0,0,0,17,48,3,0,0,6,0,0,0,2,13,4,0,0,19,0,0,0,5,16,3,0,0,0,0,0,0,0,0,0,0
1czo,0,39,0,0,0,20,50,3,0,0,5,0,0,0,3,14,4,0,0,19,0,0,0,6,16,3,0,0,0,0,0,0,0,0,0,0
1czr,0,38,0,0,0,19,49,3,0,0,6,0,0,0,3,15,4,0,0,17,0,0,0,4,15,3,0,0,0,0,0,0,0,0,0,0
1d04,0,38,0,0,0,16,51,1,0,0,6,0,0,0,3,15,3,0,0,12,0,0,0,4,14,2,0,0,0,0,0,0,0,0,0,0
1d09,0,5,0,0,0,0,33,0,0,0,10,0,0,0,0,26,3,0,0,9,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0
1d1p,0,15,0,0,0,2,22,0,0,0,3,0,0,0,0,13,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1
1d2e,0,15,0,0,0,12,41,3,0,0,6,0,0,0,2,23,5,0,0,10,0,0,0,6,11,2,0,0,0,0,0,0,0,0,0,0
1d2s,0,20,0,0,0,0,8,0,0,0,2,0,0,0,0,3,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1d3d,8,29,0,0,0,0,5,0,2,0,8,0,0,0,0,0,0,1,0,19,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1
1d3p,0,39,0,0,0,0,6,0,2,0,8,0,0,0,0,1,0,1,0,16,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1
1d3q,0,40,0,0,0,0,3,0,2,0,10,0,0,0,0,0,0,1,0,21,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
1d4h,0,40,0,0,0,3,15,0,0,0,10,0,0,0,0,3,0,0,0,28,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0
1d4i,0,35,0,0,0,3,16,0,0,0,9,0,0,0,0,5,0,0,0,33,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0
1d4j,0,34,2,0,0,2,17,0,0,0,12,0,0,0,0,3,0,0,0,29,0,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0
1d4k,0,27,0,0,0,1,15,0,0,0,13,0,0,0,0,4,0,0,0,24,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0
1d4l,0,23,0,0,0,5,18,0,0,0,3,0,0,0,2,2,0,0,0,22,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0
1d4p,0,28,0,0,0,7,2,0,0,0,4,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0
1d4t,0,33,0,0,0,12,34,0,0,0,13,0,0,0,0,7,0,0,0,34,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
1d4w,0,35,0,0,0,13,45,0,0,0,14,0,0,0,0,13,3,0,0,28,0,0,0,9,12,2,0,0,1,0,0,0,0,3,1,0
1d4y,0,16,0,7,0,6,17,0,0,0,9,0,5,0,1,5,0,0,0,14,0,1,0,3,6,0,2,0,0,0,0,0,0,0,0,0
1d6n,0,8,0,0,0,9,7,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
1d6s,0,18,0,0,0,3,32,0,4,0,6,0,0,0,1,16,3,0,0,21,0,0,0,2,10,2,1,0,0,0,0,0,0,0,0,0
1d6v,0,66,0,0,0,1,3,0,0,0,6,0,0,0,0,2,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1d6w,0,33,0,0,0,14,13,0,1,0,3,0,0,0,4,1,0,0,0,16,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
1d7i,0,7,0,0,0,0,8,0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1d7j,0,9,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1d9i,0,31,0,0,0,5,12,0,1,0,6,0,0,0,0,1,0,0,0,15,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0
1dar,0,17,0,0,0,14,30,3,0,0,5,0,0,0,2,17,3,0,0,7,0,0,0,6,9,1,0,0,0,0,0,0,0,0,0,0
1db1,0,27,0,0,0,0,12,0,0,0,7,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
1dbb,0,21,0,0,0,0,7,0,0,0,4,0,0,0,0,6,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1det,0,10,0,0,0,14,16,0,0,0,7,0,0,0,2,4,0,0,0,4,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0
1df8,0,24,0,0,0,4,12,0,4,0,7,0,0,0,1,2,0,0,0,8,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0
1dfo,0,21,0,0,0,13,23,0,0,0,2,0,0,0,2,5,0,0,0,16,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0
1dg9,0,9,0,0,0,2,23,0,1,0,1,0,0,0,0,12,0,4,0,5,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,1
1dgm,0,7,0,0,0,14,7,0,0,0,6,0,0,0,3,4,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
1dhi,0,20,0,0,0,19,11,0,0,0,5,0,0,0,2,5,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1dhj,0,19,0,0,0,18,12,0,0,0,5,0,0,0,3,6,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1dif,0,42,0,6,0,2,13,0,0,0,18,0,2,0,4,4,0,0,0,31,0,7,0,5,11,0,0,0,0,0,0,0,0,0,0,0
1dkd,0,29,0,0,0,5,7,0,0,0,14,0,0,0,1,5,0,0,0,7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
1dl7,0,36,0,0,0,3,17,1,0,0,5,0,0,0,2,7,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1dmb,0,22,0,0,0,0,22,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1dmp,0,37,0,0,0,3,13,0,0,0,5,0,0,0,3,4,0,0,0,16,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0
1dqn,0,18,0,0,0,15,25,1,0,0,1,0,0,0,3,8,3,0,0,8,0,0,0,4,10,2,0,0,0,0,0,0,0,0,0,0
1dqx,0,17,0,0,0,5,39,1,0,0,3,0,0,0,1,11,3,0,0,12,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0
1drj,0,16,0,0,0,0,24,0,0,0,9,0,0,0,0,12,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1drk,0,20,0,0,0,0,24,0,0,0,9,0,0,0,0,11,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1drv,0,29,0,0,0,9,38,0,0,0,8,0,0,0,1,15,3,0,0,14,0,0,0,1,9,0,0,0,2,0,0,0,0,0,0,0
1dub,0,37,0,0,0,19,24,0,3,0,6,0,0,0,1,11,1,0,0,12,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0
1dud,0,17,0,0,0,3,14,0,0,0,3,0,0,0,0,10,0,0,0,10,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0
1duv,0,6,0,0,0,10,32,0,1,0,3,0,0,0,7,20,4,6,0,10,0,0,0,9,8,1,1,0,0,0,0,0,0,0,0,0
1dva,0,28,0,0,0,12,16,0,0,0,6,0,0,0,0,3,0,0,0,23,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0
1dwc,0,23,0,0,0,5,6,0,0,0,4,0,0,0,0,2,0,0,0,12,0,0,0,9,4,0,1,0,0,0,0,0,0,0,0,0
1dwd,0,34,0,0,0,9,6,0,0,0,9,0,0,0,2,2,0,0,0,15,0,0,0,8,3,0,1,0,0,0,0,0,0,0,0,0
1dxp,0,43,0,0,0,10,43,0,0,0,13,0,0,0,4,12,0,0,0,57,0,0,0,15,18,0,0,0,2,0,0,0,0,0,0,0
1dy4,0,27,0,0,0,2,6,0,0,0,11,0,0,0,0,3,0,0,0,24,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
1dzk,0,8,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
1e03,0,4,0,0,0,0,63,0,5,0,11,0,0,0,0,34,0,4,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1e1v,0,23,0,0,0,19,0,0,0,0,4,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1e1x,0,13,0,0,0,21,2,0,0,0,2,0,0,0,3,1,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1e2k,0,27,0,0,0,7,11,0,0,0,4,0,0,0,1,6,0,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
1e2l,0,28,0,0,0,8,16,0,0,0,5,0,0,0,1,6,0,0,0,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
1e3g,0,26,0,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,0,13,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
1e3v,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1e4h,10,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e5a,2,10,0,0,0,0,4,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1e5j,0,20,0,0,0,0,21,0,0,0,7,0,0,0,0,8,0,1,0,9,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
1e66,0,55,7,0,0,8,0,0,0,0,8,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1e6q,0,6,0,0,0,11,18,0,0,0,4,0,0,0,2,7,0,0,0,12,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0
1e6s,0,16,0,0,0,4,23,0,0,0,4,0,0,0,1,7,0,0,0,15,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0
1e72,0,16,0,0,0,4,23,0,0,0,5,0,0,0,1,8,0,0,0,16,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0
1e8h,0,6,0,0,0,10,21,0,0,0,3,0,0,0,3,10,1,0,0,9,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
1eb1,0,28,0,0,0,0,15,0,0,0,11,0,0,0,1,5,0,0,0,8,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1eb2,0,36,0,0,0,8,5,0,0,0,17,0,0,0,3,2,0,0,0,31,0,0,0,12,2,0,0,0,2,0,0,0,1,0,0,0
1ebg,0,2,0,0,0,2,21,1,0,0,4,0,0,0,2,16,4,0,0,6,0,0,0,3,11,2,0,0,0,0,0,0,0,0,0,0
1ebw,0,29,0,0,0,3,20,0,0,0,4,0,0,0,0,2,0,0,0,24,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0
1eby,0,40,0,0,0,1,21,0,0,0,9,0,0,0,0,4,0,0,0,30,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0
1ebz,0,33,0,0,0,3,18,0,0,0,8,0,0,0,0,3,0,0,0,29,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0
1ec0,0,41,0,10,0,4,18,0,0,0,12,0,2,0,0,4,0,0,0,31,0,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0
1ec1,0,43,0,0,0,3,23,0,0,0,6,0,0,0,0,2,0,0,0,27,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0
1ec2,0,33,0,0,0,3,22,0,0,0,5,0,0,0,0,3,0,0,0,27,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0
1ec3,0,38,0,0,0,4,20,0,0,0,15,0,0,0,0,2,0,0,0,24,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0
1ec9,0,8,0,0,0,3,24,0,0,0,10,0,0,0,4,17,0,0,0,9,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0
1ecq,0,10,0,0,0,0,26,0,0,0,12,0,0,0,0,18,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
1ecv,0,27,0,0,0,2,24,0,0,0,6,0,0,0,1,10,0,0,0,6,0,0,0,1,8,0,0,0,1,0,0,0,0,2,0,0
1eed,0,22,0,0,0,2,21,0,0,0,2,0,0,0,0,5,0,0,0,32,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0
1efy,0,31,0,0,0,13,7,0,0,0,3,0,0,0,1,2,0,0,0,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1egh,0,4,0,0,0,0,24,1,0,0,3,0,0,0,0,12,5,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0
1eix,0,18,0,0,0,5,36,2,0,0,6,0,0,0,1,18,5,0,0,7,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0
1ej4,0,17,0,0,0,7,12,0,3,0,3,0,0,0,1,2,0,1,0,19,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0
1ejn,0,22,0,0,0,12,6,0,0,0,11,0,0,0,3,3,0,0,0,19,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0
1ek2,0,14,0,0,0,1,4,0,0,0,3,0,0,0,0,1,0,0,0,10,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
1ela,0,13,0,12,0,2,11,0,0,0,7,0,6,0,2,3,0,0,0,9,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0
1elb,0,29,0,10,0,7,5,0,0,0,12,0,3,0,2,1,0,0,0,12,0,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0
1elc,0,56,0,5,0,6,5,0,0,0,20,0,2,0,1,3,0,0,0,35,0,3,0,6,2,0,0,0,1,0,1,0,0,0,0,0
1eld,0,27,0,19,0,1,13,0,0,0,7,0,6,0,0,3,0,0,0,17,0,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0
1ele,0,11,0,23,0,2,11,0,0,0,8,0,9,0,0,2,0,0,0,11,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0
1elr,0,21,0,0,0,2,20,0,0,0,12,0,0,0,2,13,0,1,0,20,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
1els,0,2,0,0,0,1,11,0,0,0,3,0,0,0,1,8,1,0,0,2,0,0,0,3,12,1,0,0,0,0,0,0,0,0,0,0
1ent,0,18,0,0,0,4,24,0,0,0,2,0,0,0,0,6,0,0,0,27,0,0,0,4,11,4,0,0,0,0,0,0,0,0,0,0
1enu,0,15,0,0,0,5,6,0,0,0,2,0,0,0,1,2,0,0,0,2,0,0,0,6,0,0,0,0,3,0,0,0,1,1,0,0
1eoc,0,13,0,0,0,2,21,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
1epo,0,26,0,2,0,4,21,0,0,0,2,0,0,0,0,6,0,0,0,46,0,4,0,7,13,0,0,0,0,0,0,0,0,0,0,0
1epp,0,18,0,0,0,4,20,0,0,0,2,0,0,0,0,4,0,0,0,38,0,0,0,8,11,0,1,0,0,0,0,0,0,0,0,0
1erb,0,18,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1ets,0,28,0,0,0,7,9,0,0,0,9,0,0,0,1,3,0,0,0,18,0,0,0,9,2,0,1,0,1,0,0,0,0,0,0,0
1ett,0,27,0,0,0,8,5,0,0,0,8,0,0,0,2,2,0,0,0,14,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0
1etz,0,35,0,0,0,7,0,0,0,0,5,0,0,0,3,1,0,0,0,12,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
1evh,0,36,0,0,0,1,6,0,0,0,14,0,0,0,1,4,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1ew8,0,9,0,0,0,0,13,2,0,0,7,0,0,0,0,11,4,0,0,1,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0
1ew9,0,5,0,0,0,0,6,1,3,0,4,0,0,0,0,5,2,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1ewj,0,36,0,0,0,16,9,0,10,0,20,0,0,0,10,9,0,1,0,10,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0,0
1ex8,0,34,0,0,0,42,25,2,0,0,9,0,0,0,5,19,5,0,0,12,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0
1ez9,0,24,0,0,0,0,35,0,0,0,3,0,0,0,0,2,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1ezq,0,48,0,0,0,9,9,0,0,0,8,0,0,0,1,2,0,0,0,30,0,0,0,10,2,0,0,0,3,0,0,0,1,3,0,0
1f0r,0,37,0,0,0,10,6,0,4,0,6,0,0,0,1,1,0,0,0,16,0,0,0,6,2,0,1,0,1,0,0,0,1,0,0,0
1f0s,0,45,0,0,0,5,5,0,4,0,7,0,0,0,1,2,0,0,0,15,0,0,0,5,3,0,1,0,2,0,0,0,1,0,0,0
